Year,Quarter,Month,Airport_Code,City,State,Departures_Performed,Arrivals_Performed,Total_Operations
2023,1,2,ADQ,"Kodiak, AK",Alaska,48.0,48.0,96.0
2023,1,2,AEX,"Alexandria, LA",Louisiana,140.0,140.0,280.0
2023,1,2,AGS,"Augusta, GA",Georgia,323.0,324.0,647.0
2023,1,2,ALB,"Albany, NY",New York,875.0,875.0,1750.0
2023,1,2,ALO,"Waterloo, IA",Iowa,35.0,35.0,70.0
2023,1,2,AMA,"Amarillo, TX",Texas,378.0,379.0,757.0
2023,1,2,ANC,"Anchorage, AK",Alaska,1152.0,1152.0,2304.0
2023,1,2,APN,"Alpena, MI",Michigan,48.0,48.0,96.0
2023,1,2,ASE,"Aspen, CO",Colorado,852.0,853.0,1705.0
2023,1,2,ATL,"Atlanta, GA",Georgia,24126.0,24119.0,48245.0
2023,1,2,ATW,"Appleton, WI",Wisconsin,358.0,358.0,716.0
2023,1,2,AUS,"Austin, TX",Texas,6763.0,6765.0,13528.0
2023,1,2,AVL,"Asheville, NC",North Carolina,665.0,666.0,1331.0
2023,1,2,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,164.0,165.0,329.0
2023,1,2,AZA,"Phoenix, AZ",Arizona,478.0,478.0,956.0
2023,1,2,AZO,"Kalamazoo, MI",Michigan,60.0,60.0,120.0
2023,1,2,BDL,"Hartford, CT",Connecticut,1767.0,1768.0,3535.0
2023,1,2,BET,"Bethel, AK",Alaska,56.0,56.0,112.0
2023,1,2,BFF,"Scottsbluff, NE",Nebraska,48.0,48.0,96.0
2023,1,2,BFL,"Bakersfield, CA",California,185.0,186.0,371.0
2023,1,2,BGM,"Binghamton, NY",New York,52.0,52.0,104.0
2023,1,2,BGR,"Bangor, ME",Maine,298.0,298.0,596.0
2023,1,2,BHM,"Birmingham, AL",Alabama,1061.0,1063.0,2124.0
2023,1,2,BIH,"Bishop, CA",California,50.0,50.0,100.0
2023,1,2,BIL,"Billings, MT",Montana,286.0,287.0,573.0
2023,1,2,BIS,"Bismarck/Mandan, ND",North Dakota,278.0,279.0,557.0
2023,1,2,BJI,"Bemidji, MN",Minnesota,55.0,55.0,110.0
2023,1,2,BLI,"Bellingham, WA",Washington,146.0,146.0,292.0
2023,1,2,BLV,"Belleville, IL",Illinois,54.0,54.0,108.0
2023,1,2,BMI,"Bloomington/Normal, IL",Illinois,122.0,121.0,243.0
2023,1,2,BNA,"Nashville, TN",Tennessee,6971.0,6971.0,13942.0
2023,1,2,BOI,"Boise, ID",Idaho,1633.0,1631.0,3264.0
2023,1,2,BOS,"Boston, MA",Massachusetts,10594.0,10595.0,21189.0
2023,1,2,BPT,"Beaumont/Port Arthur, TX",Texas,56.0,56.0,112.0
2023,1,2,BQK,"Brunswick, GA",Georgia,56.0,56.0,112.0
2023,1,2,BQN,"Aguadilla, PR",Puerto Rico,194.0,194.0,388.0
2023,1,2,BRD,"Brainerd, MN",Minnesota,48.0,48.0,96.0
2023,1,2,BRO,"Brownsville, TX",Texas,82.0,82.0,164.0
2023,1,2,BRW,"Barrow, AK",Alaska,29.0,29.0,58.0
2023,1,2,BTM,"Butte, MT",Montana,51.0,51.0,102.0
2023,1,2,BTR,"Baton Rouge, LA",Louisiana,259.0,259.0,518.0
2023,1,2,BTV,"Burlington, VT",Vermont,543.0,542.0,1085.0
2023,1,2,BUF,"Buffalo, NY",New York,1476.0,1477.0,2953.0
2023,1,2,BUR,"Burbank, CA",California,2150.0,2152.0,4302.0
2023,1,2,BWI,"Baltimore, MD",Maryland,6681.0,6681.0,13362.0
2023,1,2,BZN,"Bozeman, MT",Montana,807.0,808.0,1615.0
2023,1,2,CAE,"Columbia, SC",South Carolina,413.0,412.0,825.0
2023,1,2,CAK,"Akron, OH",Ohio,234.0,235.0,469.0
2023,1,2,CDC,"Cedar City, UT",Utah,47.0,47.0,94.0
2023,1,2,CDV,"Cordova, AK",Alaska,56.0,56.0,112.0
2023,1,2,CHA,"Chattanooga, TN",Tennessee,462.0,461.0,923.0
2023,1,2,CHO,"Charlottesville, VA",Virginia,196.0,196.0,392.0
2023,1,2,CHS,"Charleston, SC",South Carolina,1579.0,1579.0,3158.0
2023,1,2,CID,"Cedar Rapids/Iowa City, IA",Iowa,510.0,510.0,1020.0
2023,1,2,CIU,"Sault Ste. Marie, MI",Michigan,56.0,56.0,112.0
2023,1,2,CKB,"Clarksburg/Fairmont, WV",West Virginia,12.0,12.0,24.0
2023,1,2,CLE,"Cleveland, OH",Ohio,2861.0,2862.0,5723.0
2023,1,2,CLL,"College Station/Bryan, TX",Texas,79.0,79.0,158.0
2023,1,2,CLT,"Charlotte, NC",North Carolina,14234.0,14246.0,28480.0
2023,1,2,CMH,"Columbus, OH",Ohio,2951.0,2950.0,5901.0
2023,1,2,CMI,"Champaign/Urbana, IL",Illinois,111.0,111.0,222.0
2023,1,2,CMX,"Hancock/Houghton, MI",Michigan,56.0,56.0,112.0
2023,1,2,CNY,"Moab, UT",Utah,28.0,28.0,56.0
2023,1,2,COS,"Colorado Springs, CO",Colorado,773.0,774.0,1547.0
2023,1,2,COU,"Columbia, MO",Missouri,107.0,108.0,215.0
2023,1,2,CPR,"Casper, WY",Wyoming,140.0,140.0,280.0
2023,1,2,CRP,"Corpus Christi, TX",Texas,224.0,225.0,449.0
2023,1,2,CRW,"Charleston/Dunbar, WV",West Virginia,258.0,258.0,516.0
2023,1,2,CSG,"Columbus, GA",Georgia,61.0,61.0,122.0
2023,1,2,CVG,"Cincinnati, OH",Kentucky,2735.0,2737.0,5472.0
2023,1,2,CWA,"Mosinee, WI",Wisconsin,60.0,59.0,119.0
2023,1,2,CYS,"Cheyenne, WY",Wyoming,31.0,31.0,62.0
2023,1,2,DAB,"Daytona Beach, FL",Florida,232.0,232.0,464.0
2023,1,2,DAL,"Dallas, TX",Texas,5444.0,5444.0,10888.0
2023,1,2,DAY,"Dayton, OH",Ohio,452.0,452.0,904.0
2023,1,2,DCA,"Washington, DC",Virginia,11082.0,11087.0,22169.0
2023,1,2,DDC,"Dodge City, KS",Kansas,48.0,48.0,96.0
2023,1,2,DEC,"Decatur, IL",Illinois,76.0,76.0,152.0
2023,1,2,DEN,"Denver, CO",Colorado,20653.0,20651.0,41304.0
2023,1,2,DFW,"Dallas/Fort Worth, TX",Texas,19910.0,19900.0,39810.0
2023,1,2,DHN,"Dothan, AL",Alabama,56.0,56.0,112.0
2023,1,2,DIK,"Dickinson, ND",North Dakota,48.0,48.0,96.0
2023,1,2,DLH,"Duluth, MN",Minnesota,126.0,126.0,252.0
2023,1,2,DRO,"Durango, CO",Colorado,261.0,260.0,521.0
2023,1,2,DRT,"Del Rio, TX",Texas,56.0,56.0,112.0
2023,1,2,DSM,"Des Moines, IA",Iowa,1049.0,1049.0,2098.0
2023,1,2,DTW,"Detroit, MI",Michigan,9141.0,9140.0,18281.0
2023,1,2,DVL,"Devils Lake, ND",North Dakota,52.0,52.0,104.0
2023,1,2,ECP,"Panama City, FL",Florida,325.0,326.0,651.0
2023,1,2,EGE,"Eagle, CO",Colorado,483.0,483.0,966.0
2023,1,2,EKO,"Elko, NV",Nevada,29.0,29.0,58.0
2023,1,2,ELM,"Elmira/Corning, NY",New York,89.0,89.0,178.0
2023,1,2,ELP,"El Paso, TX",Texas,1227.0,1226.0,2453.0
2023,1,2,ERI,"Erie, PA",Pennsylvania,37.0,38.0,75.0
2023,1,2,ESC,"Escanaba, MI",Michigan,56.0,56.0,112.0
2023,1,2,EUG,"Eugene, OR",Oregon,492.0,491.0,983.0
2023,1,2,EVV,"Evansville, IN",Indiana,117.0,118.0,235.0
2023,1,2,EWN,"New Bern/Morehead/Beaufort, NC",North Carolina,26.0,26.0,52.0
2023,1,2,EWR,"Newark, NJ",New Jersey,10991.0,10988.0,21979.0
2023,1,2,EYW,"Key West, FL",Florida,631.0,633.0,1264.0
2023,1,2,FAI,"Fairbanks, AK",Alaska,208.0,208.0,416.0
2023,1,2,FAR,"Fargo, ND",North Dakota,530.0,530.0,1060.0
2023,1,2,FAT,"Fresno, CA",California,711.0,710.0,1421.0
2023,1,2,FAY,"Fayetteville, NC",North Carolina,85.0,85.0,170.0
2023,1,2,FCA,"Kalispell, MT",Montana,218.0,218.0,436.0
2023,1,2,FLG,"Flagstaff, AZ",Arizona,138.0,138.0,276.0
2023,1,2,FLL,"Fort Lauderdale, FL",Florida,7133.0,7138.0,14271.0
2023,1,2,FNT,"Flint, MI",Michigan,201.0,202.0,403.0
2023,1,2,FOD,"Fort Dodge, IA",Iowa,48.0,48.0,96.0
2023,1,2,FSD,"Sioux Falls, SD",South Dakota,573.0,573.0,1146.0
2023,1,2,FSM,"Fort Smith, AR",Arkansas,78.0,78.0,156.0
2023,1,2,FWA,"Fort Wayne, IN",Indiana,317.0,317.0,634.0
2023,1,2,GCC,"Gillette, WY",Wyoming,48.0,48.0,96.0
2023,1,2,GCK,"Garden City, KS",Kansas,56.0,56.0,112.0
2023,1,2,GEG,"Spokane, WA",Washington,1138.0,1138.0,2276.0
2023,1,2,GFK,"Grand Forks, ND",North Dakota,106.0,106.0,212.0
2023,1,2,GGG,"Longview, TX",Texas,56.0,56.0,112.0
2023,1,2,GJT,"Grand Junction, CO",Colorado,215.0,215.0,430.0
2023,1,2,GNV,"Gainesville, FL",Florida,205.0,205.0,410.0
2023,1,2,GPT,"Gulfport/Biloxi, MS",Mississippi,196.0,196.0,392.0
2023,1,2,GRB,"Green Bay, WI",Wisconsin,271.0,272.0,543.0
2023,1,2,GRI,"Grand Island, NE",Nebraska,72.0,72.0,144.0
2023,1,2,GRK,"Killeen, TX",Texas,110.0,110.0,220.0
2023,1,2,GRR,"Grand Rapids, MI",Michigan,1261.0,1263.0,2524.0
2023,1,2,GSO,"Greensboro/High Point, NC",North Carolina,797.0,795.0,1592.0
2023,1,2,GSP,"Greer, SC",South Carolina,901.0,900.0,1801.0
2023,1,2,GTF,"Great Falls, MT",Montana,178.0,179.0,357.0
2023,1,2,GTR,"Columbus, MS",Mississippi,76.0,76.0,152.0
2023,1,2,GUC,"Gunnison, CO",Colorado,95.0,95.0,190.0
2023,1,2,GUM,"Guam, TT",U.S. Pacific Trust Territories and Possessions,56.0,56.0,112.0
2023,1,2,HDN,"Hayden, CO",Colorado,400.0,400.0,800.0
2023,1,2,HGR,"Hagerstown, MD",Maryland,16.0,16.0,32.0
2023,1,2,HHH,"Hilton Head, SC",South Carolina,56.0,56.0,112.0
2023,1,2,HIB,"Hibbing, MN",Minnesota,68.0,68.0,136.0
2023,1,2,HLN,"Helena, MT",Montana,84.0,84.0,168.0
2023,1,2,HNL,"Honolulu, HI",Hawaii,4573.0,4573.0,9146.0
2023,1,2,HOU,"Houston, TX",Texas,3863.0,3864.0,7727.0
2023,1,2,HPN,"White Plains, NY",New York,1059.0,1058.0,2117.0
2023,1,2,HRL,"Harlingen/San Benito, TX",Texas,288.0,288.0,576.0
2023,1,2,HSV,"Huntsville, AL",Alabama,560.0,559.0,1119.0
2023,1,2,HTS,"Ashland, WV",West Virginia,17.0,17.0,34.0
2023,1,2,HYS,"Hays, KS",Kansas,56.0,56.0,112.0
2023,1,2,IAD,"Washington, DC",Virginia,3505.0,3501.0,7006.0
2023,1,2,IAG,"Niagara Falls, NY",New York,37.0,37.0,74.0
2023,1,2,IAH,"Houston, TX",Texas,8653.0,8648.0,17301.0
2023,1,2,ICT,"Wichita, KS",Kansas,649.0,649.0,1298.0
2023,1,2,IDA,"Idaho Falls, ID",Idaho,218.0,218.0,436.0
2023,1,2,ILM,"Wilmington, NC",North Carolina,482.0,484.0,966.0
2023,1,2,IMT,"Iron Mountain/Kingsfd, MI",Michigan,56.0,56.0,112.0
2023,1,2,IND,"Indianapolis, IN",Indiana,3187.0,3190.0,6377.0
2023,1,2,INL,"International Falls, MN",Minnesota,48.0,48.0,96.0
2023,1,2,ISP,"Islip, NY",New York,362.0,362.0,724.0
2023,1,2,ITH,"Ithaca/Cortland, NY",New York,56.0,56.0,112.0
2023,1,2,ITO,"Hilo, HI",Hawaii,488.0,489.0,977.0
2023,1,2,JAC,"Jackson, WY",Wyoming,518.0,519.0,1037.0
2023,1,2,JAN,"Jackson/Vicksburg, MS",Mississippi,539.0,540.0,1079.0
2023,1,2,JAX,"Jacksonville, FL",Florida,2060.0,2060.0,4120.0
2023,1,2,JFK,"New York, NY",New York,10567.0,10570.0,21137.0
2023,1,2,JLN,"Joplin, MO",Missouri,48.0,48.0,96.0
2023,1,2,JMS,"Jamestown, ND",North Dakota,52.0,52.0,104.0
2023,1,2,JNU,"Juneau, AK",Alaska,316.0,316.0,632.0
2023,1,2,JST,"Johnstown, PA",Pennsylvania,56.0,56.0,112.0
2023,1,2,KOA,"Kona, HI",Hawaii,1294.0,1294.0,2588.0
2023,1,2,KTN,"Ketchikan, AK",Alaska,168.0,168.0,336.0
2023,1,2,LAN,"Lansing, MI",Michigan,135.0,135.0,270.0
2023,1,2,LAR,"Laramie, WY",Wyoming,48.0,48.0,96.0
2023,1,2,LAS,"Las Vegas, NV",Nevada,14116.0,14106.0,28222.0
2023,1,2,LAW,"Lawton/Fort Sill, OK",Oklahoma,106.0,107.0,213.0
2023,1,2,LAX,"Los Angeles, CA",California,13973.0,13961.0,27934.0
2023,1,2,LBB,"Lubbock, TX",Texas,361.0,361.0,722.0
2023,1,2,LBE,"Latrobe, PA",Pennsylvania,28.0,28.0,56.0
2023,1,2,LBF,"North Platte, NE",Nebraska,76.0,76.0,152.0
2023,1,2,LBL,"Liberal, KS",Kansas,48.0,48.0,96.0
2023,1,2,LCH,"Lake Charles, LA",Louisiana,84.0,84.0,168.0
2023,1,2,LCK,"Columbus, OH",Ohio,49.0,49.0,98.0
2023,1,2,LEX,"Lexington, KY",Kentucky,551.0,551.0,1102.0
2023,1,2,LFT,"Lafayette, LA",Louisiana,176.0,176.0,352.0
2023,1,2,LGA,"New York, NY",New York,13203.0,13200.0,26403.0
2023,1,2,LGB,"Long Beach, CA",California,1172.0,1172.0,2344.0
2023,1,2,LIH,"Lihue, HI",Hawaii,1200.0,1200.0,2400.0
2023,1,2,LIT,"Little Rock, AR",Arkansas,816.0,817.0,1633.0
2023,1,2,LNK,"Lincoln, NE",Nebraska,37.0,38.0,75.0
2023,1,2,LRD,"Laredo, TX",Texas,86.0,86.0,172.0
2023,1,2,LSE,"La Crosse, WI",Wisconsin,102.0,102.0,204.0
2023,1,2,LWS,"Lewiston, ID",Idaho,56.0,56.0,112.0
2023,1,2,MAF,"Midland/Odessa, TX",Texas,586.0,585.0,1171.0
2023,1,2,MBS,"Saginaw/Bay City/Midland, MI",Michigan,74.0,75.0,149.0
2023,1,2,MCI,"Kansas City, MO",Missouri,3372.0,3374.0,6746.0
2023,1,2,MCO,"Orlando, FL",Florida,12400.0,12403.0,24803.0
2023,1,2,MCW,"Mason City, IA",Iowa,48.0,48.0,96.0
2023,1,2,MDT,"Harrisburg, PA",Pennsylvania,377.0,377.0,754.0
2023,1,2,MDW,"Chicago, IL",Illinois,5850.0,5850.0,11700.0
2023,1,2,MEI,"Meridian, MS",Mississippi,76.0,76.0,152.0
2023,1,2,MEM,"Memphis, TN",Tennessee,1629.0,1630.0,3259.0
2023,1,2,MFE,"Mission/McAllen/Edinburg, TX",Texas,218.0,218.0,436.0
2023,1,2,MFR,"Medford, OR",Oregon,332.0,332.0,664.0
2023,1,2,MGM,"Montgomery, AL",Alabama,147.0,146.0,293.0
2023,1,2,MHK,"Manhattan/Ft. Riley, KS",Kansas,136.0,136.0,272.0
2023,1,2,MHT,"Manchester, NH",New Hampshire,430.0,429.0,859.0
2023,1,2,MIA,"Miami, FL",Florida,8001.0,8003.0,16004.0
2023,1,2,MKE,"Milwaukee, WI",Wisconsin,1857.0,1857.0,3714.0
2023,1,2,MLB,"Melbourne, FL",Florida,210.0,210.0,420.0
2023,1,2,MLI,"Moline, IL",Illinois,261.0,261.0,522.0
2023,1,2,MLU,"Monroe, LA",Louisiana,140.0,140.0,280.0
2023,1,2,MOB,"Mobile, AL",Alabama,190.0,190.0,380.0
2023,1,2,MOT,"Minot, ND",North Dakota,121.0,120.0,241.0
2023,1,2,MQT,"Marquette, MI",Michigan,56.0,56.0,112.0
2023,1,2,MRY,"Monterey, CA",California,268.0,268.0,536.0
2023,1,2,MSN,"Madison, WI",Wisconsin,689.0,688.0,1377.0
2023,1,2,MSO,"Missoula, MT",Montana,235.0,235.0,470.0
2023,1,2,MSP,"Minneapolis, MN",Minnesota,8637.0,8636.0,17273.0
2023,1,2,MSY,"New Orleans, LA",Louisiana,3960.0,3958.0,7918.0
2023,1,2,MTJ,"Montrose/Delta, CO",Colorado,355.0,355.0,710.0
2023,1,2,MYR,"Myrtle Beach, SC",South Carolina,778.0,780.0,1558.0
2023,1,2,OAJ,"Jacksonville/Camp Lejeune, NC",North Carolina,56.0,56.0,112.0
2023,1,2,OAK,"Oakland, CA",California,3364.0,3365.0,6729.0
2023,1,2,OGG,"Kahului, HI",Hawaii,2339.0,2339.0,4678.0
2023,1,2,OKC,"Oklahoma City, OK",Oklahoma,1515.0,1515.0,3030.0
2023,1,2,OMA,"Omaha, NE",Nebraska,1626.0,1626.0,3252.0
2023,1,2,OME,"Nome, AK",Alaska,56.0,56.0,112.0
2023,1,2,ONT,"Ontario, CA",California,1721.0,1721.0,3442.0
2023,1,2,ORD,"Chicago, IL",Illinois,19329.0,19321.0,38650.0
2023,1,2,ORF,"Norfolk, VA",Virginia,1354.0,1355.0,2709.0
2023,1,2,ORH,"Worcester, MA",Massachusetts,136.0,136.0,272.0
2023,1,2,OTH,"North Bend/Coos Bay, OR",Oregon,16.0,16.0,32.0
2023,1,2,OTZ,"Kotzebue, AK",Alaska,56.0,56.0,112.0
2023,1,2,OWB,"Owensboro, KY",Kentucky,8.0,8.0,16.0
2023,1,2,PAE,"Everett, WA",Washington,100.0,100.0,200.0
2023,1,2,PBG,"Plattsburgh, NY",New York,52.0,52.0,104.0
2023,1,2,PBI,"West Palm Beach/Palm Beach, FL",Florida,2394.0,2395.0,4789.0
2023,1,2,PDX,"Portland, OR",Oregon,4263.0,4265.0,8528.0
2023,1,2,PGD,"Punta Gorda, FL",Florida,561.0,561.0,1122.0
2023,1,2,PGV,"Greenville, NC",North Carolina,28.0,28.0,56.0
2023,1,2,PHL,"Philadelphia, PA",Pennsylvania,6062.0,6058.0,12120.0
2023,1,2,PHX,"Phoenix, AZ",Arizona,13700.0,13697.0,27397.0
2023,1,2,PIA,"Peoria, IL",Illinois,215.0,215.0,430.0
2023,1,2,PIB,"Hattiesburg/Laurel, MS",Mississippi,48.0,48.0,96.0
2023,1,2,PIE,"St. Petersburg, FL",Florida,582.0,582.0,1164.0
2023,1,2,PIH,"Pocatello, ID",Idaho,28.0,28.0,56.0
2023,1,2,PIT,"Pittsburgh, PA",Pennsylvania,3103.0,3105.0,6208.0
2023,1,2,PLN,"Pellston, MI",Michigan,48.0,48.0,96.0
2023,1,2,PNS,"Pensacola, FL",Florida,756.0,756.0,1512.0
2023,1,2,PPG,"Pago Pago, TT",U.S. Pacific Trust Territories and Possessions,8.0,8.0,16.0
2023,1,2,PRC,"Prescott, AZ",Arizona,56.0,56.0,112.0
2023,1,2,PSC,"Pasco/Kennewick/Richland, WA",Washington,333.0,334.0,667.0
2023,1,2,PSE,"Ponce, PR",Puerto Rico,69.0,69.0,138.0
2023,1,2,PSG,"Petersburg, AK",Alaska,56.0,56.0,112.0
2023,1,2,PSM,"Portsmouth, NH",New Hampshire,30.0,30.0,60.0
2023,1,2,PSP,"Palm Springs, CA",California,1497.0,1498.0,2995.0
2023,1,2,PVD,"Providence, RI",Rhode Island,1164.0,1164.0,2328.0
2023,1,2,PVU,"Provo, UT",Utah,158.0,158.0,316.0
2023,1,2,PWM,"Portland, ME",Maine,660.0,661.0,1321.0
2023,1,2,RAP,"Rapid City, SD",South Dakota,257.0,257.0,514.0
2023,1,2,RDD,"Redding, CA",California,83.0,82.0,165.0
2023,1,2,RDM,"Bend/Redmond, OR",Oregon,432.0,435.0,867.0
2023,1,2,RDU,"Raleigh/Durham, NC",North Carolina,4062.0,4064.0,8126.0
2023,1,2,RFD,"Rockford, IL",Illinois,61.0,61.0,122.0
2023,1,2,RHI,"Rhinelander, WI",Wisconsin,56.0,56.0,112.0
2023,1,2,RIC,"Richmond, VA",Virginia,1372.0,1373.0,2745.0
2023,1,2,RIW,"Riverton/Lander, WY",Wyoming,28.0,28.0,56.0
2023,1,2,RKS,"Rock Springs, WY",Wyoming,28.0,28.0,56.0
2023,1,2,RNO,"Reno, NV",Nevada,1467.0,1467.0,2934.0
2023,1,2,ROA,"Roanoke, VA",Virginia,194.0,193.0,387.0
2023,1,2,ROC,"Rochester, NY",New York,1064.0,1064.0,2128.0
2023,1,2,ROW,"Roswell, NM",New Mexico,84.0,84.0,168.0
2023,1,2,RST,"Rochester, MN",Minnesota,131.0,130.0,261.0
2023,1,2,RSW,"Fort Myers, FL",Florida,3046.0,3050.0,6096.0
2023,1,2,SAF,"Santa Fe, NM",New Mexico,138.0,138.0,276.0
2023,1,2,SAN,"San Diego, CA",California,6328.0,6327.0,12655.0
2023,1,2,SAT,"San Antonio, TX",Texas,2682.0,2686.0,5368.0
2023,1,2,SAV,"Savannah, GA",Georgia,1178.0,1179.0,2357.0
2023,1,2,SBA,"Santa Barbara, CA",California,528.0,528.0,1056.0
2023,1,2,SBN,"South Bend, IN",Indiana,400.0,400.0,800.0
2023,1,2,SBP,"San Luis Obispo, CA",California,348.0,347.0,695.0
2023,1,2,SCC,"Deadhorse, AK",Alaska,32.0,32.0,64.0
2023,1,2,SCE,"State College, PA",Pennsylvania,108.0,108.0,216.0
2023,1,2,SCK,"Stockton, CA",California,42.0,42.0,84.0
2023,1,2,SDF,"Louisville, KY",Kentucky,1541.0,1542.0,3083.0
2023,1,2,SEA,"Seattle, WA",Washington,11028.0,11024.0,22052.0
2023,1,2,SFB,"Sanford, FL",Florida,729.0,729.0,1458.0
2023,1,2,SFO,"San Francisco, CA",California,9713.0,9703.0,19416.0
2023,1,2,SGF,"Springfield, MO",Missouri,473.0,473.0,946.0
2023,1,2,SGU,"St. George, UT",Utah,161.0,161.0,322.0
2023,1,2,SHR,"Sheridan, WY",Wyoming,48.0,48.0,96.0
2023,1,2,SHV,"Shreveport, LA",Louisiana,239.0,239.0,478.0
2023,1,2,SIT,"Sitka, AK",Alaska,84.0,84.0,168.0
2023,1,2,SJC,"San Jose, CA",California,3908.0,3905.0,7813.0
2023,1,2,SJT,"San Angelo, TX",Texas,105.0,105.0,210.0
2023,1,2,SJU,"San Juan, PR",Puerto Rico,2335.0,2338.0,4673.0
2023,1,2,SLC,"Salt Lake City, UT",Utah,8138.0,8139.0,16277.0
2023,1,2,SLN,"Salina, KS",Kansas,56.0,56.0,112.0
2023,1,2,SMF,"Sacramento, CA",California,3844.0,3846.0,7690.0
2023,1,2,SMX,"Santa Maria, CA",California,8.0,8.0,16.0
2023,1,2,SNA,"Santa Ana, CA",California,3358.0,3358.0,6716.0
2023,1,2,SPI,"Springfield, IL",Illinois,62.0,63.0,125.0
2023,1,2,SPN,"Saipan, TT",U.S. Pacific Trust Territories and Possessions,28.0,28.0,56.0
2023,1,2,SPS,"Wichita Falls, TX",Texas,56.0,56.0,112.0
2023,1,2,SRQ,"Sarasota/Bradenton, FL",Florida,1370.0,1371.0,2741.0
2023,1,2,STC,"St. Cloud, MN",Minnesota,20.0,20.0,40.0
2023,1,2,STL,"St. Louis, MO",Missouri,4292.0,4294.0,8586.0
2023,1,2,STS,"Santa Rosa, CA",California,213.0,213.0,426.0
2023,1,2,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,449.0,449.0,898.0
2023,1,2,STX,"Christiansted, VI",U.S. Virgin Islands,100.0,100.0,200.0
2023,1,2,SUN,"Sun Valley/Hailey/Ketchum, ID",Idaho,181.0,182.0,363.0
2023,1,2,SUX,"Sioux City, IA",Iowa,56.0,56.0,112.0
2023,1,2,SWF,"Newburgh/Poughkeepsie, NY",New York,53.0,53.0,106.0
2023,1,2,SWO,"Stillwater, OK",Oklahoma,56.0,56.0,112.0
2023,1,2,SYR,"Syracuse, NY",New York,1016.0,1016.0,2032.0
2023,1,2,TLH,"Tallahassee, FL",Florida,367.0,365.0,732.0
2023,1,2,TOL,"Toledo, OH",Ohio,35.0,35.0,70.0
2023,1,2,TPA,"Tampa, FL",Florida,6010.0,6009.0,12019.0
2023,1,2,TRI,"Bristol/Johnson City/Kingsport, TN",Tennessee,247.0,246.0,493.0
2023,1,2,TTN,"Trenton, NJ",New Jersey,143.0,143.0,286.0
2023,1,2,TUL,"Tulsa, OK",Oklahoma,1183.0,1186.0,2369.0
2023,1,2,TUS,"Tucson, AZ",Arizona,1331.0,1330.0,2661.0
2023,1,2,TVC,"Traverse City, MI",Michigan,226.0,226.0,452.0
2023,1,2,TWF,"Twin Falls, ID",Idaho,28.0,28.0,56.0
2023,1,2,TXK,"Texarkana, AR",Arkansas,79.0,79.0,158.0
2023,1,2,TYR,"Tyler, TX",Texas,79.0,79.0,158.0
2023,1,2,TYS,"Knoxville, TN",Tennessee,897.0,898.0,1795.0
2023,1,2,USA,"Concord, NC",North Carolina,60.0,60.0,120.0
2023,1,2,VCT,"Victoria, TX",Texas,48.0,48.0,96.0
2023,1,2,VEL,"Vernal, UT",Utah,48.0,48.0,96.0
2023,1,2,VLD,"Valdosta, GA",Georgia,68.0,68.0,136.0
2023,1,2,VPS,"Valparaiso, FL",Florida,496.0,496.0,992.0
2023,1,2,WRG,"Wrangell, AK",Alaska,56.0,56.0,112.0
2023,1,2,XNA,"Fayetteville, AR",Arkansas,777.0,777.0,1554.0
2023,1,2,XWA,"Williston, ND",North Dakota,123.0,123.0,246.0
2023,1,2,YAK,"Yakutat, AK",Alaska,56.0,56.0,112.0
2023,1,2,YUM,"Yuma, AZ",Arizona,136.0,136.0,272.0
2023,1,3,ABE,"Allentown/Bethlehem/Easton, PA",Pennsylvania,392.0,392.0,784.0
2023,1,3,ABI,"Abilene, TX",Texas,84.0,84.0,168.0
2023,1,3,ABQ,"Albuquerque, NM",New Mexico,1704.0,1702.0,3406.0
2023,1,3,ABR,"Aberdeen, SD",South Dakota,62.0,62.0,124.0
2023,1,3,ABY,"Albany, GA",Georgia,89.0,89.0,178.0
2023,1,3,ACT,"Waco, TX",Texas,84.0,84.0,168.0
2023,1,3,ACV,"Arcata/Eureka, CA",California,149.0,148.0,297.0
2023,1,3,ACY,"Atlantic City, NJ",New Jersey,248.0,248.0,496.0
2023,1,3,ADK,"Adak Island, AK",Alaska,9.0,9.0,18.0
2023,1,3,ADQ,"Kodiak, AK",Alaska,58.0,58.0,116.0
2023,1,3,AEX,"Alexandria, LA",Louisiana,155.0,155.0,310.0
2023,1,3,AGS,"Augusta, GA",Georgia,386.0,386.0,772.0
2023,1,3,ALB,"Albany, NY",New York,1041.0,1043.0,2084.0
2023,1,3,AMA,"Amarillo, TX",Texas,446.0,446.0,892.0
2023,1,3,ANC,"Anchorage, AK",Alaska,1292.0,1291.0,2583.0
2023,1,3,APN,"Alpena, MI",Michigan,54.0,54.0,108.0
2023,1,3,ASE,"Aspen, CO",Colorado,939.0,939.0,1878.0
2023,1,3,ATL,"Atlanta, GA",Georgia,28350.0,28339.0,56689.0
2023,1,3,ATW,"Appleton, WI",Wisconsin,407.0,406.0,813.0
2023,1,3,AUS,"Austin, TX",Texas,7820.0,7819.0,15639.0
2023,1,3,AVL,"Asheville, NC",North Carolina,841.0,841.0,1682.0
2023,1,3,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,164.0,164.0,328.0
2023,1,3,AZA,"Phoenix, AZ",Arizona,611.0,611.0,1222.0
